UnionSize,Weighted,TestNum,Time
45000,1,18,0.001567
45000,1,19,0.001546
45000,1,20,0.001518
45000,1,21,0.001107
45000,1,22,0.001120
45000,1,23,0.001124
45000,1,24,0.001156
45000,1,25,0.001033
45000,1,26,0.001138
45000,1,27,0.001135
45000,1,28,0.001088
45000,1,29,0.001133
45000,1,30,0.001019
45000,1,31,0.001106
45000,1,32,0.001104
45000,1,33,0.001139
45000,1,34,0.001127
45000,1,35,0.001095
45000,1,36,0.001083
45000,1,37,0.001041
45000,1,38,0.001048
45000,1,39,0.001024
45000,1,40,0.001055
45000,1,41,0.000981
45000,1,42,0.001170
45000,1,43,0.000999
45000,1,44,0.001058
45000,1,45,0.001144
45000,1,46,0.001023
45000,1,47,0.001025
45000,1,48,0.001040
45000,1,49,0.001088
45000,1,50,0.001225
45000,0,1,0.000733
45000,0,2,0.000562
45000,0,3,0.000532
45000,0,4,0.000494
45000,0,5,0.000777
45000,0,6,0.000527
45000,0,7,0.000717
45000,0,8,0.000580
45000,0,9,0.000518
45000,0,10,0.000548
45000,0,11,0.000532
45000,0,12,0.000505
45000,0,13,0.000571
45000,0,14,0.000555
45000,0,15,0.000534
45000,0,16,0.000514
45000,0,17,0.000833
45000,0,18,0.000556
45000,0,19,0.000550
45000,0,20,0.000534
45000,0,21,0.000471
45000,0,22,0.000561
45000,0,23,0.000505
45000,0,24,0.000527
45000,0,25,0.000490
45000,0,26,0.000566
45000,0,27,0.000513
45000,0,28,0.000501
45000,0,29,0.000512
45000,0,30,0.000498
45000,0,31,0.000538
45000,0,32,0.000506
45000,0,33,0.000510
45000,0,34,0.000482
45000,0,35,0.000598
45000,0,36,0.000518
45000,0,37,0.000479
45000,0,38,0.000564
45000,0,39,0.000604
45000,0,40,0.000513
45000,0,41,0.000464
45000,0,42,0.000462
45000,0,43,0.000548
45000,0,44,0.000553
45000,0,45,0.000597
45000,0,46,0.000642
45000,0,47,0.000519
45000,0,48,0.000610
45000,0,49,0.000544
45000,0,50,0.000578
50000,1,1,0.001171
50000,1,2,0.001120
50000,1,3,0.001169
50000,1,4,0.001171
50000,1,5,0.001214
50000,1,6,0.001196
